hotel_id;Unnamed: 0;room_id;hotel_name;city_name;accommodation_type;room_name;room_surface_in_m2;room_facilities
7546612;1007;754661201;Apartamento c/ 4 suítes a 300m praia Jurerê RAC304;Florianópolis;apartment;Apartamento na Cobertura;237.0;['Área para refeições', 'Internet sem fio (Wi-Fi)', 'Vaso sanitário', 'Comodidades para passar roupa', 'Sofá-cama', 'Toalhas', 'Varal para secar roupas', 'Canais a cabo', 'Geladeira', 'Secador de cabelo', 'Banheiro privativo', 'Guarda-roupa ou armário', 'TV', 'Roupa de cama', 'Lareira', 'Fogão', 'Forno', 'Ar-condicionado', 'Chuveiro', 'Utensílios de cozinha', 'Terraço', 'Torradeira', 'Cozinha', 'Churrasqueira', 'Mesa de trabalho', 'Arara para roupas', 'Micro-ondas', 'Sofá', 'Área de estar']
7525062;1008;752506201;Casa ampla c/ pátio e piscina a 400m do mar SEJ052;Florianópolis;holiday_home;Apartamento;180.0;['Terraço', 'Máquina de café', 'Varal para secar roupas', 'TV', 'Lareira', 'Chuveiro', 'Internet sem fio (Wi-Fi)', 'Forno', 'Sofá', 'Geladeira', 'Papel higiênico', 'Piscina privativa', 'Micro-ondas', 'Comodidades para passar roupa', 'Banheiro compartilhado', 'Roupa de cama', 'Sofá-cama', 'Mesa de trabalho', 'Arara para roupas', 'Área de estar', 'Internet', 'Utensílios de cozinha', 'Guarda-roupa ou armário', 'Ar-condicionado', 'Secador de cabelo', 'Cozinha', 'Churrasqueira', 'Área para refeições', 'Banheiro privativo', 'Entrada privativa', 'Fogão']
7491147;1009;749114701;Linda cobertura c/ terraço a 5 min da praia COS302;Florianópolis;apartment;Apartamento na Cobertura;95.0;['Andares superiores acessíveis somente por escada', 'TV de tela plana', 'Travesseiro comum', 'Secadora de roupas', 'Mesa de jantar', 'Vista da cidade', 'Área para refeições', 'Forno', 'Cesto de lixo', 'Vista de um local de interesse', 'Internet', 'Arara para roupas', 'Micro-ondas', 'Secador de cabelo', 'Geladeira', 'Tomada perto da cama', 'Roupa de cama', 'Internet sem fio (Wi-Fi)', 'TV', 'Máquina de café', 'Banheiro privativo', 'Sofá', 'Taças de vinho', 'Toalhas', 'Vista da montanha', 'Banheira de hidromassagem', 'Utensílios de cozinha', 'Comodidades para passar roupa', 'Ventilador', 'Chuveiro', 'Vista', 'Torradeira', 'Guarda-roupa ou armário', 'Terraço', 'Cozinha', 'Jacuzzi', 'Máquina de lavar roupas', 'Vista do mar', 'Ar-condicionado', 'Vaso sanitário', 'Área de refeições externa', 'Fogão', 'Área de estar', 'Varal para secar roupas', 'Churrasqueira', 'Mesa de trabalho']
7410411;1010;741041101;Apto c/ sacada a 5 min da praia em Canajurê CRO206;Florianópolis;apartment;Apartamento com Vista do Mar;70.0;['Papel higiênico', 'Máquina de café', 'Cesto de lixo', 'Churrasqueira', 'Produtos de higiene pessoal gratuitos', 'Geladeira', 'Roupa de cama', 'TV', 'Internet', 'Área para refeições', 'Cozinha', 'Internet sem fio (Wi-Fi)', 'Vista do mar', 'Micro-ondas', 'Ar-condicionado', 'Máquina de lavar roupas', 'Banheiro privativo', 'Fogão', 'Arara para roupas', 'Utensílios de cozinha', 'Sofá', 'Secador de cabelo', 'Torradeira']
7406388;1011;740638801;Apto c/ sacada na região central de Jurerê CPS207;Florianópolis;apartment;Apartamento com Varanda;80.0;['Produtos de higiene pessoal gratuitos', 'TV', 'Banheiro compartilhado', 'Forno', 'Papel higiênico', 'Secador de cabelo', 'Roupa de cama', 'Internet sem fio (Wi-Fi)', 'Sofá-cama', 'Ar-condicionado', 'Micro-ondas', 'Geladeira', 'Fogão', 'Guarda-roupa ou armário', 'Máquina de café', 'Terraço', 'Área de estar', 'Área para refeições', 'Toalhas', 'Internet', 'Utensílios de cozinha', 'Cozinha', 'Banheiro privativo', 'Churrasqueira']
7383312;1012;738331201;Apto com sacada a poucos metros da praia VIN202;Florianópolis;apartment;Apartamento de 3 Quartos;125.0;['Ar-condicionado', 'Chuveiro', 'Produtos de higiene pessoal gratuitos', 'Sofá', 'Cozinha', 'Cesto de lixo', 'Mesa de jantar', 'Papel higiênico', 'Travesseiro comum', 'TV de tela plana', 'Internet', 'Secador de cabelo', 'Vista da piscina', 'Vista do pátio interno', 'Forno', 'Andares superiores acessíveis por elevador', 'Chaleira elétrica', 'Comodidades para passar roupa', 'Toalhas', 'Máquina de lavar roupas', 'Churrasqueira', 'Acessível por elevador', 'Tomada perto da cama', 'Utensílios de cozinha', 'TV', 'Terraço', 'Lava-louças', 'Área para refeições', 'Área de estar', 'Roteador wireless', 'Banheiro privativo', 'Guarda-roupa ou armário', 'Micro-ondas', 'Taças de vinho', 'Varal para secar roupas', 'Geladeira', 'Fogão', 'Canais a cabo', 'Vaso sanitário', 'Internet sem fio (Wi-Fi)', 'Roupa de cama']
7369992;1013;736999201;Aconchegante apto próximo praia EIT202;Florianópolis;apartment;Apartamento de 2 Quartos;70.0;['Sabonete', 'Grades de segurança para bebês', 'Micro-ondas', 'Geladeira', 'Utensílios de cozinha', 'TV', 'Internet sem fio (Wi-Fi)', 'Produtos de higiene pessoal gratuitos', 'Roupa de cama', 'Arara para roupas', 'Banheiro privativo', 'Toalhas', 'Cozinha', 'Comodidades para passar roupa', 'Torradeira', 'Papel higiênico', 'Sofá', 'Cesto de lixo']
7338191;1014;733819101;Apto confortável com sacada a 600m do mar CNU104;Florianópolis;apartment;Apartamento com Varanda;93.0;['TV', 'Ar-condicionado', 'Arara para roupas', 'Terraço', 'Cozinha', 'Máquina de lavar roupas', 'Área para refeições', 'Utensílios de cozinha', 'Forno', 'Toalhas', 'Canais a cabo', 'Área de estar', 'Varal para secar roupas', 'Comodidades para passar roupa', 'Papel higiênico', 'Torradeira', 'Geladeira', 'Guarda-roupa ou armário', 'Roupa de cama', 'Internet', 'Sofá-cama', 'Fogão', 'Internet sem fio (Wi-Fi)', 'Secador de cabelo', 'Banheiro privativo', 'Churrasqueira', 'Cesto de lixo', 'Produtos de higiene pessoal gratuitos', 'Micro-ondas']
7337264;1015;733726401;Apto confortável c/ sacada e vista incrível RDC107;Florianópolis;apartment;Apartamento de 3 Quartos;90.0;['Papel higiênico', 'Produtos de higiene pessoal gratuitos', 'Forno', 'Comodidades para passar roupa', 'Churrasqueira', 'Micro-ondas', 'Varal para secar roupas', 'TV', 'Terraço', 'Toalhas', 'Fogão', 'Torradeira', 'Shampoo', 'Banheiro privativo', 'Área de estar', 'Guarda-roupa ou armário', 'Geladeira', 'Mesa de trabalho', 'Sofá', 'Roupa de cama', 'Canais a cabo', 'Cesto de lixo', 'Ar-condicionado', 'Cozinha', 'Utensílios de cozinha', 'Máquina de lavar roupas', 'Secadora de roupas', 'Internet', 'Arara para roupas', 'Internet sem fio (Wi-Fi)', 'Área para refeições', 'Máquina de café', 'Secador de cabelo']
7278147;1016;727814701;Apto confortável com sacada a 300m do mar DOV208;Florianópolis;apartment;Apartamento com Varanda;73.5;['Guarda-roupa ou armário', 'Churrasqueira', 'Varanda', 'TV', 'Sofá', 'Canais a cabo', 'Forno', 'Produtos de higiene pessoal gratuitos', 'Cesto de lixo', 'Banheiro privativo', 'Utensílios de cozinha', 'Arara para roupas', 'Área para refeições', 'Ar-condicionado', 'Cozinha', 'Roupa de cama', 'Secador de cabelo', 'Toalhas', 'Varal para secar roupas', 'Máquina de lavar roupas', 'Ferro de passar roupa', 'Internet sem fio (Wi-Fi)', 'Sofá-cama', 'Torradeira', 'Fogão', 'Geladeira', 'Máquina de café', 'Micro-ondas', 'Internet', 'Papel higiênico', 'Área de estar']
7267917;1017;726791701;Pousada na Praia do Rosa - studios e suítes PLR;Imbituba;inn;Estúdio com Cama King-size;35.0;['Ar-condicionado', 'Área de estar', 'Roupa de cama', 'Arara para roupas', 'Geladeira', 'Toalhas', 'Internet sem fio (Wi-Fi)', 'Entrada privativa', 'Cozinha', 'Guarda-roupa ou armário', 'Cesto de lixo', 'TV', 'Fogão', 'Toda a unidade localizada no térreo', 'Internet', 'Micro-ondas', 'Papel higiênico', 'Utensílios de cozinha', 'Banheiro privativo', 'Varanda', 'Varal para secar roupas']
7248974;1021;724897401;Chalé rústico p/ casais em meio à natureza FDU008;Florianópolis;chalet;Casa de Temporada;25.0;['Fogão', 'Cozinha', 'Ar-condicionado', 'Banheiro privativo', 'Sofá', 'Toda a unidade localizada no térreo', 'Papel higiênico', 'Área de estar', 'Utensílios de cozinha', 'Roupa de cama', 'Cesto de lixo', 'Toalhas', 'Internet', 'Micro-ondas']
7235961;1022;723596101;Apto aconchegante, pé na areia em Jurerê JBM301;Florianópolis;apartment;Apartamento de 1 Quarto;36.0;['Canais a cabo', 'Secador de cabelo', 'Papel higiênico', 'Varal para secar roupas', 'Sofá-cama', 'Geladeira', 'Fogão', 'Máquina de lavar roupas', 'Roupa de cama', 'Banheiro privativo', 'Utensílios de cozinha', 'Forno', 'Cozinha', 'Toalhas', 'Micro-ondas', 'Arara para roupas', 'Internet sem fio (Wi-Fi)', 'Ar-condicionado', 'Guarda-roupa ou armário', 'TV', 'Cesto de lixo', 'Vista do mar', 'Shampoo']
7235136;1023;723513601;Chalé maravilhoso em lugar lindo, tranquilo FDU007;Florianópolis;chalet;Casa de Temporada;25.0;['Banheiro privativo', 'Cozinha', 'Geladeira', 'Internet sem fio (Wi-Fi)', 'Cesto de lixo', 'Toalhas', 'Ar-condicionado', 'Vista da montanha', 'Utensílios de cozinha', 'Sofá-cama', 'Área para refeições', 'Roupa de cama', 'Fogão', 'Papel higiênico', 'TV', 'Micro-ondas']
7234794;1024;723479401;Chalé aconchegante para descanso e relaxar FDU006;Florianópolis;chalet;Casa de 1 Quarto;50.0;['Vista da montanha', 'Arara para roupas', 'Fogão', 'Ar-condicionado', 'Internet sem fio (Wi-Fi)', 'Papel higiênico', 'Micro-ondas', 'Utensílios de cozinha', 'Roupa de cama', 'Cozinha', 'Sofá-cama', 'Cesto de lixo', 'Banheiro privativo', 'TV', 'Toalhas', 'Geladeira']
7232865;1025;723286501;Lindo chalé ideal para descanso p/6 pessoas FDU005;Florianópolis;chalet;Casa de 1 Quarto;50.0;['Cozinha', 'Internet sem fio (Wi-Fi)', 'Toalhas', 'Papel higiênico', 'Sofá-cama', 'Utensílios de cozinha', 'Fogão', 'Micro-ondas', 'TV', 'Banheiro privativo', 'Cesto de lixo', 'Área para refeições', 'Ar-condicionado', 'Geladeira']
7232575;1026;723257501;Chalé aconchegante local ideal p/ descanso FDU004;Florianópolis;chalet;Casa de Temporada;25.0;['Micro-ondas', 'Internet sem fio (Wi-Fi)', 'Papel higiênico', 'Cesto de lixo', 'Roupa de cama', 'Banheiro privativo', 'Utensílios de cozinha', 'Vista da montanha', 'Varanda', 'Área para refeições', 'Cozinha', 'TV', 'Toalhas', 'Fogão', 'Sofá-cama', 'Ar-condicionado']
7231778;1027;723177801;Lindo chalé, lugar aconchegante e tranquilo FDU003;Florianópolis;chalet;Casa de 1 Quarto;35.0;['Utensílios de cozinha', 'TV', 'Cesto de lixo', 'Sofá-cama', 'Fogão', 'Cozinha', 'Internet sem fio (Wi-Fi)', 'Toalhas', 'Shampoo', 'Micro-ondas', 'Roupa de cama', 'Vista da montanha', 'Papel higiênico', 'Banheiro privativo', 'Ar-condicionado']
7215653;1028;721565301;Apto com sacada a 10min praia do Santinho SBR402;Florianópolis;apartment;Apartamento de 2 Quartos;60.0;['Geladeira', 'Banheiro privativo', 'Roupa de cama', 'Utensílios de cozinha', 'Guarda-roupa ou armário', 'TV', 'Máquina de lavar roupas', 'Terraço', 'Internet sem fio (Wi-Fi)', 'Cesto de lixo', 'Shampoo', 'Micro-ondas', 'Toalhas', 'Ar-condicionado', 'Varal para secar roupas', 'Sofá-cama', 'Vista do mar', 'Fogão', 'Churrasqueira', 'Cozinha', 'Papel higiênico']
7204574;1029;720457401;Casa aconchegante com vista mar TOCA151;Florianópolis;holiday_home;Casa de 2 Quartos;50.0;['Terraço', 'Roupa de cama', 'Micro-ondas', 'Guarda-roupa ou armário', 'Área para refeições', 'Banheiro privativo', 'Utensílios de cozinha', 'TV', 'Toalhas', 'Fogão', 'Geladeira', 'Internet sem fio (Wi-Fi)', 'Sofá-cama', 'Cesto de lixo', 'Vista do mar', 'Varal para secar roupas', 'Papel higiênico']
7201624;1030;720162401;Apto amplo e moderno no Santinho VER102;Florianópolis;apartment;Apartamento de 2 Quartos;63.0;['Cozinha', 'Arara para roupas', 'Sofá-cama', 'Geladeira', 'Micro-ondas', 'Guarda-roupa ou armário', 'Cesto de lixo', 'TV', 'Ar-condicionado', 'Banheiro privativo', 'Varal para secar roupas', 'Toalhas', 'Secador de cabelo', 'Utensílios de cozinha', 'Terraço', 'Churrasqueira', 'Papel higiênico', 'Internet sem fio (Wi-Fi)', 'Roupa de cama', 'Máquina de lavar roupas', 'Canais a cabo', 'Comodidades para passar roupa', 'Fogão', 'Forno']
7192116;1031;719211601;Apto amplo com suíte na praia do Santinho SBR304;Florianópolis;apartment;Apartamento de 2 Quartos;60.0;['Arara para roupas', 'Papel higiênico', 'Cesto de lixo', 'Comodidades para passar roupa', 'Forno', 'Banheiro privativo', 'Churrasqueira', 'Internet sem fio (Wi-Fi)', 'Secador de cabelo', 'Vista do mar', 'Terraço', 'Utensílios de cozinha', 'Cozinha', 'Varal para secar roupas', 'TV', 'Canais a cabo', 'Fogão', 'Ar-condicionado', 'Geladeira', 'Sofá-cama', 'Guarda-roupa ou armário', 'Toalhas', 'Máquina de lavar roupas', 'Micro-ondas', 'Roupa de cama']
7190617;1032;719061701;Apto com suíte e sacada vista mar Ingleses LEN203;Florianópolis;apartment;Apartamento com Vista do Mar;63.0;['Papel higiênico', 'Utensílios de cozinha', 'Máquina de café', 'Arara para roupas', 'Cesto de lixo', 'Secador de cabelo', 'Churrasqueira', 'Internet sem fio (Wi-Fi)', 'Fogão', 'Canais a cabo', 'Guarda-roupa ou armário', 'Roupa de cama', 'Cozinha', 'Toalhas', 'Banheiro privativo', 'Geladeira', 'Comodidades para passar roupa', 'Ar-condicionado', 'Micro-ondas', 'Sofá-cama', 'Vista do mar', 'TV', 'Forno', 'Terraço']
7185727;1033;718572701;Chalé Rústico Vista Panorâmica para o Mar MAV002;Florianópolis;apartment;Casa de 1 Quarto;18.0;['Fogão', 'Roupa de cama', 'Chuveiro', 'Terraço', 'TV', 'Ar-condicionado', 'Banheiro privativo', 'Vaso sanitário', 'Internet sem fio (Wi-Fi)', 'Geladeira', 'Cesto de lixo', 'Vista da montanha', 'Vista do mar', 'Arara para roupas', 'Toalhas', 'Cozinha', 'Utensílios de cozinha']
7185709;1034;718570901;Chalé Rústico com vista para o mar MAV001;Florianópolis;apartment;Casa de 1 Quarto;18.0;['Banheiro privativo', 'Vista', 'Vista da montanha', 'Toalhas', 'Fogão', 'TV', 'Internet sem fio (Wi-Fi)', 'Arara para roupas', 'Cozinha compacta', 'Área para refeições', 'Roupa de cama', 'Terraço', 'Vaso sanitário', 'Vista do pátio interno', 'Chuveiro', 'Geminado', 'Frigobar', 'Utensílios de cozinha', 'Cesto de lixo', 'Vista do mar', 'Piso de madeira ou parquet', 'Ar-condicionado', 'Toda a unidade localizada no térreo', 'Travesseiro comum']
7173825;1035;717382501;Flat vista mar dentro de resort de luxo STO2206;Florianópolis;apartment;Estúdio com Vista do Mar;40.0;['Área de estar', 'Internet', 'Mesa de trabalho', 'Vista do mar', 'Cofre', 'Ar-condicionado', 'Internet sem fio (Wi-Fi)', 'Roupão', 'Micro-ondas', 'Geladeira', 'Roupa de cama', 'Banheiro privativo', 'Produtos de higiene pessoal gratuitos', 'Toalhas', 'Secador de cabelo', 'Cesto de lixo', 'Sofá', 'Canais a cabo', 'TV']
7172529;1037;717252901;Studio novo, aconchegante e bem localizado STI209;Florianópolis;apartment;Estúdio com Cama King-size e Sofá-cama;34.0;['Utensílios de cozinha', 'Cozinha', 'Forno', 'Cesto de lixo', 'Fogão', 'Ar-condicionado', 'Área de estar', 'Secador de cabelo', 'TV', 'Micro-ondas', 'Geladeira', 'Roupa de cama', 'Guarda-roupa ou armário', 'Internet sem fio (Wi-Fi)', 'Arara para roupas', 'Banheiro privativo', 'Toalhas', 'Sofá-cama', 'Internet', 'Papel higiênico', 'Canais a cabo']
7169260;1038;716926001;Studio em condomínio c/ piscina 700m praia STI210;Florianópolis;apartment;Estúdio com Cama Queen-size;34.0;['TV', 'Geladeira', 'Toalhas', 'Papel higiênico', 'Guarda-roupa ou armário', 'Cozinha', 'Sofá-cama', 'Fogão', 'Internet sem fio (Wi-Fi)', 'Cesto de lixo', 'Micro-ondas', 'Forno', 'Secador de cabelo', 'Roupa de cama', 'Utensílios de cozinha', 'Área de estar', 'Banheiro privativo', 'Internet', 'Ar-condicionado']
7158268;1039;715826801;Apto com sacada e churrasqueira RPC306;Florianópolis;apartment;Apartamento de 2 Quartos;60.0;['Chaleira elétrica', 'Guarda-roupa ou armário', 'Travesseiro comum', 'Canais a cabo', 'TV', 'Terraço', 'Vaso sanitário', 'Roupa de cama', 'Ar-condicionado', 'Vista da montanha', 'Torradeira', 'Toalhas', 'Cesto de lixo', 'Área para refeições', 'Forno', 'Shampoo', 'Varal para secar roupas', 'Sabonete', 'Máquina de café', 'Área de refeições externa', 'Fogão', 'Arara para roupas', 'Cozinha', 'Comodidades para passar roupa', 'Secador de cabelo', 'Micro-ondas', 'Vista da cidade', 'Mesa de jantar', 'Taças de vinho', 'Sofá-cama', 'Utensílios de cozinha', 'Máquina de lavar roupas', 'Papel higiênico', 'Internet sem fio (Wi-Fi)', 'Área de estar', 'Serviço de streaming (como Netflix)', 'Geladeira', 'Churrasqueira', 'Internet', 'Chuveiro', 'Banheiro privativo', 'Produtos de higiene pessoal gratuitos']
7150560;1040;715056001;Casa loft com suíte no centro de Floripa VISE030;Florianópolis;holiday_home;Casa de 2 Quartos;80.0;['Sofá', 'Produtos de higiene pessoal gratuitos', 'Roupa de cama', 'Utensílios de cozinha', 'Ar-condicionado', 'Fogão', 'Forno', 'Área para refeições', 'Varal para secar roupas', 'Secador de cabelo', 'Arara para roupas', 'TV', 'Banheiro privativo', 'Internet sem fio (Wi-Fi)', 'Micro-ondas', 'Terraço', 'Guarda-roupa ou armário', 'Toalhas', 'Churrasqueira', 'Comodidades para passar roupa', 'Cozinha', 'Geladeira', 'Torradeira', 'Cesto de lixo', 'Internet', 'Detector de fumaça']
7133362;1041;713336201;Aconchegante apto a 750m da praia BOU201;Florianópolis;apartment;Apartamento de 1 Quarto;47.0;['TV de tela plana', 'Forno', 'Chaleira elétrica', 'Internet sem fio (Wi-Fi)', 'Comodidades para passar roupa', 'Terraço', 'Torradeira', 'Travesseiro comum', 'Fogão', 'Secador de cabelo', 'Ar-condicionado', 'Toalhas', 'Mesa de jantar', 'Sofá-cama', 'Tomada perto da cama', 'Vista para uma rua tranquila', 'Internet', 'Ventilador', 'Produtos de higiene pessoal gratuitos', 'Chuveiro', 'TV', 'Papel higiênico', 'Cesto de lixo', 'Roteador wireless', 'Utensílios de cozinha', 'Cozinha', 'Geladeira', 'Banheiro privativo', 'Área de estar', 'Churrasqueira', 'Taças de vinho', 'Guarda-roupa ou armário', 'Extintor de incêndio', 'Varal para secar roupas', 'Vaso sanitário', 'Micro-ondas', 'Roupa de cama', 'Máquina de lavar roupas', 'Área para refeições']
7125966;1042;712596601;Lindo apto com pátio e 3 suítes em Jurerê CIL104;Florianópolis;apartment;Apartamento de 3 Quartos;160.0;[]
7098252;1043;709825201;Apto bem localizado em edifício com piscina LIN203;Florianópolis;apartment;Apartamento de 1 Quarto;60.0;['Micro-ondas', 'Cozinha', 'Fogão', 'Arara para roupas', 'Banheiro privativo', 'Cesto de lixo', 'Internet', 'Geladeira', 'Guarda-roupa ou armário', 'Secador de cabelo', 'Papel higiênico', 'Sofá-cama', 'Ar-condicionado', 'Terraço', 'Toalhas']
7072635;1044;707263501;Melhor localização no centrinho da Lagoa RILS139;Florianópolis;holiday_home;Casa de 5 Quartos;160.0;['Área para refeições', 'Geladeira', 'TV', 'Varal para secar roupas', 'Banheiro privativo', 'Secador de cabelo', 'Fogão', 'Área de estar', 'Máquina de café', 'Cozinha', 'Torradeira', 'Roupa de cama', 'Guarda-roupa ou armário', 'Arara para roupas', 'Internet sem fio (Wi-Fi)', 'Comodidades para passar roupa', 'Micro-ondas', 'Toda a unidade localizada no térreo', 'Sofá', 'Produtos de higiene pessoal gratuitos', 'Toalhas', 'Utensílios de cozinha', 'Ar-condicionado', 'Cesto de lixo']
7071420;1045;707142001;Casa rústica c/piscina, apenas famílias TLS901;Florianópolis;holiday_home;Casa de 5 Quartos;300.0;['Cesto de lixo', 'Banheiro privativo', 'Utensílios de cozinha', 'Geladeira', 'Terraço', 'TV', 'Máquina de lavar roupas', 'Papel higiênico', 'Forno', 'Máquina de café', 'Guarda-roupa ou armário', 'Produtos de higiene pessoal gratuitos', 'Entrada privativa', 'Piscina privativa', 'Cozinha', 'Internet', 'Internet sem fio (Wi-Fi)', 'Micro-ondas', 'Churrasqueira', 'Sofá', 'Chuveiro', 'Ar-condicionado', 'Comodidades para passar roupa', 'Fogão', 'Lareira', 'Roupa de cama', 'Arara para roupas', 'Vaso sanitário', 'Secador de cabelo', 'Toalhas', 'Área para refeições', 'Varal para secar roupas']
7025619;1046;702561901;Apto com sacada a 100m da praia - Ingleses EAB203;Florianópolis;apartment;Apartamento de 2 Quartos;50.0;['Churrasqueira', 'Papel higiênico', 'Geladeira', 'Internet', 'Varal para secar roupas', 'Ar-condicionado', 'Guarda-roupa ou armário', 'Micro-ondas', 'Toalhas', 'Cozinha', 'Banheiro privativo', 'Cesto de lixo', 'Arara para roupas', 'Utensílios de cozinha', 'TV', 'Sofá', 'Roupa de cama', 'Fogão', 'Máquina de lavar roupas', 'Terraço', 'Forno']
7018495;1047;701849501;Apto novo em prédio c/ piscina nos Ingleses RTG208;Florianópolis;apartment;Apartamento de 2 Quartos;90.0;['Cozinha', 'Banheiro privativo', 'Roupa de cama', 'Sofá', 'Produtos de higiene pessoal gratuitos', 'Churrasqueira', 'Micro-ondas', 'Secador de cabelo', 'Máquina de café', 'Fogão', 'TV', 'Arara para roupas', 'Toalhas', 'Terraço', 'Torradeira', 'Cesto de lixo', 'Papel higiênico', 'Guarda-roupa ou armário', 'Máquina de lavar roupas', 'Comodidades para passar roupa', 'Geladeira', 'Ar-condicionado', 'Utensílios de cozinha', 'Internet', 'Forno']
7018144;1048;701814401;Apto confortável com sacada a 350m da praia ELU103;Florianópolis;apartment;Apartamento de 2 Quartos;60.0;[]
7001531;1049;700153101;Ateliê aconchegante em meio à natureza ATL018;Florianópolis;holiday_home;Estúdio;50.0;['Canais a cabo', 'Utensílios de cozinha', 'Máquina de café', 'Chuveiro', 'Travesseiro comum', 'Micro-ondas', 'Cozinha', 'Frigobar', 'Secador de cabelo', 'Tomada perto da cama', 'Toda a unidade localizada no térreo', 'Cesto de lixo', 'Roteador wireless', 'Internet sem fio (Wi-Fi)', 'Taças de vinho', 'Torradeira', 'Produtos de higiene pessoal gratuitos', 'Sofá', 'Vista do jardim', 'Fogão', 'Roupa de cama', 'Mesa de jantar', 'Ar-condicionado', 'Comodidades para passar roupa', 'Internet', 'Toalhas', 'Terraço', 'Forno', 'Vaso sanitário', 'Varal para secar roupas', 'Chaleira elétrica', 'Banheiro privativo', 'TV', 'Área para refeições', 'Guarda-roupa ou armário', 'Área de estar', 'TV de tela plana']
7001469;1050;700146901;Apto c/ sacada em ótimo condomínio CCP201;Florianópolis;apartment;Apartamento de 1 Quarto;50.0;['Tomada perto da cama', 'Taças de vinho', 'Travesseiro comum', 'Roteador wireless', 'Secador de cabelo', 'Toalhas', 'Geladeira', 'Área para refeições', 'Máquina de café', 'Acessível por elevador', 'Ar-condicionado', 'Utensílios de cozinha', 'Internet', 'Roupa de cama', 'Chuveiro', 'Terraço', 'Internet sem fio (Wi-Fi)', 'Vaso sanitário', 'Cozinha', 'Comodidades para passar roupa', 'Churrasqueira', 'Área de estar', 'Fogão', 'Cesto de lixo', 'Forno', 'Banheiro privativo', 'Produtos de higiene pessoal gratuitos', 'Micro-ondas', 'Guarda-roupa ou armário', 'TV', 'TV de tela plana', 'Vista do pátio interno', 'Sofá-cama', 'Papel higiênico', 'Andares superiores acessíveis por elevador', 'Máquina de lavar roupas']
6999036;1051;699903601;Studio incrível a 5min a pé da praia ELU109;Florianópolis;apartment;Apartamento Estúdio;52.0;['Ar-condicionado', 'Sofá-cama', 'Guarda-roupa ou armário', 'Roupa de cama', 'Máquina de lavar roupas', 'Geladeira', 'Internet', 'TV', 'Forno', 'Cesto de lixo', 'Área de estar', 'Arara para roupas', 'Área para refeições', 'Comodidades para passar roupa', 'Secador de cabelo', 'Mesa de trabalho', 'Produtos de higiene pessoal gratuitos', 'Papel higiênico', 'Micro-ondas', 'Utensílios de cozinha', 'Fogão', 'Cozinha', 'Internet sem fio (Wi-Fi)', 'Toalhas']
6990245;1052;699024501;Lindo apto com sacada a 150m da praia SDP206;Florianópolis;apartment;Apartamento de 2 Quartos;67.0;['Arara para roupas', 'Toalhas', 'Ar-condicionado', 'Área para refeições', 'Roupa de cama', 'Canais a cabo', 'Geladeira', 'Mesa de trabalho', 'Terraço', 'Shampoo', 'Máquina de lavar roupas', 'Internet', 'Secador de cabelo', 'Guarda-roupa ou armário', 'Forno', 'Sofá', 'Micro-ondas', 'Produtos de higiene pessoal gratuitos', 'Torradeira', 'Comodidades para passar roupa', 'Área de estar', 'Fogão', 'Churrasqueira', 'Cozinha', 'Internet sem fio (Wi-Fi)', 'TV', 'Varal para secar roupas', 'Cesto de lixo', 'Papel higiênico', 'Máquina de café', 'Utensílios de cozinha', 'Banheiro privativo']
6988150;1053;698815001;Flat aconchegante a 50m da praia FEM406;Florianópolis;apartment;Apartamento de 1 Quarto;45.0;['Varal para secar roupas', 'Fogão', 'Micro-ondas', 'TV', 'Shampoo', 'Utensílios de cozinha', 'Internet', 'Sofá-cama', 'Banheiro privativo', 'Torradeira', 'Papel higiênico', 'Forno', 'Guarda-roupa ou armário', 'Ferro de passar roupa', 'Roupa de cama', 'Ar-condicionado', 'Arara para roupas', 'Sofá', 'Área de estar', 'Máquina de café', 'Lareira', 'Produtos de higiene pessoal gratuitos', 'Toalhas', 'Cozinha', 'Varanda', 'Canais a cabo', 'Secador de cabelo', 'Área para refeições', 'Internet sem fio (Wi-Fi)']
6986048;1054;698604801;Apto aconchegante no centrinho dos Ingleses LIB203;Florianópolis;apartment;Apartamento de 2 Quartos;60.0;['Ar-condicionado', 'Guarda-roupa ou armário', 'Produtos de higiene pessoal gratuitos', 'Papel higiênico', 'Terraço', 'Mesa de trabalho', 'Sofá', 'Churrasqueira', 'Utensílios de cozinha', 'Área de estar', 'Máquina de lavar roupas', 'Micro-ondas', 'Torradeira', 'Área para refeições', 'Internet', 'Geladeira', 'Cozinha', 'Toalhas', 'Comodidades para passar roupa', 'TV', 'Internet sem fio (Wi-Fi)', 'Secador de cabelo', 'Canais a cabo', 'Roupa de cama', 'Cesto de lixo', 'Forno', 'Arara para roupas', 'Banheiro privativo']
